tiger	cat	0.757664
tiger	tiger	1.0
plane	car	0.644666
train	car	0.634554
television	radio	0.80272
media	radio	0.466842
bread	butter	0.849573
cucumber	potato	0.856662
doctor	nurse	0.843398
professor	doctor	0.295294
student	professor	0.504636
smart	stupid	0.503554
wood	forest	0.593582
money	cash	0.794434
king	queen	0.709302
king	rook	0.356166
bishop	rabbi	0.71728
fuck	sex	0.044623
football	soccer	0.807706
football	basketball	0.69422
football	tennis	0.685769
Arafat	Jackson	0.207379
physics	chemistry	0.696347
vodka	gin	0.816223
vodka	brandy	0.848042
drink	eat	0.728983
car	automobile	0.533655
gem	jewel	0.623879
journey	voyage	0.830449
boy	lad	0.687797
coast	shore	0.647113
asylum	madhouse	-0.020335
magician	wizard	0.748835
midday	noon	0.922781
furnace	stove	0.658639
food	fruit	0.663526
bird	cock	0.410572
bird	crane	0.457205
food	rooster	0.170316
money	dollar	0.378632
money	currency	0.400316
tiger	jaguar	0.779684
tiger	feline	0.688189
tiger	carnivore	0.649236
tiger	mammal	0.713226
tiger	animal	0.703998
tiger	organism	0.360519
tiger	fauna	0.486519
psychology	psychiatry	0.767715
psychology	science	0.775897
psychology	discipline	0.344171
planet	star	0.113945
planet	moon	0.735342
planet	sun	0.601552
precedent	example	0.414371
precedent	antecedent	0.050096
cup	tableware	0.349466
cup	artifact	0.088517
cup	object	0.131359
cup	entity	0.09222
jaguar	cat	0.68689
jaguar	car	0.343209
mile	kilometer	0.848919
skin	eye	0.664687
Japanese	American	0.652614
century	year	0.611033
announcement	news	0.460901
doctor	personnel	0.195432
Harvard	Yale	0.939005
hospital	infrastructure	0.041132
life	death	0.375518
travel	activity	0.210392
type	kind	0.776957
street	place	0.23126
street	avenue	0.328858
street	block	0.266381
cell	phone	0.498407
dividend	payment	0.558914
calculation	computation	0.554822
profit	loss	0.452869
dollar	yen	0.774349
dollar	buck	0.223965
phone	equipment	0.2779
liquid	water	0.736055
marathon	sprint	0.652589
seafood	food	0.773185
seafood	lobster	0.754084
lobster	food	0.521525
lobster	wine	0.67171
championship	tournament	0.720208
man	woman	0.904789
man	governor	0.311255
murder	manslaughter	0.757776
opera	performance	0.255382
Mexico	Brazil	0.678012
glass	metal	0.718809
aluminum	metal	0.722226
rock	jazz	0.687842
museum	theater	0.540207
shower	thunderstorm	0.54103
monk	oracle	0.431233
cup	food	0.199668
journal	association	0.23868
street	children	0.202033
car	flight	0.453393
space	chemistry	0.33476
situation	conclusion	0.437197
word	similarity	0.301042
peace	plan	0.257011
consumer	energy	0.501873
ministry	culture	0.177553
smart	student	-0.07517
investigation	effort	0.367293
image	surface	0.32926
life	term	0.398061
start	match	0.378096
computer	news	0.110932
board	recommendation	0.422781
lad	brother	0.404995
observation	architecture	0.337163
coast	hill	0.535128
deployment	departure	0.416226
benchmark	index	0.651726
attempt	peace	0.20369
consumer	confidence	0.222739
start	year	0.136867
focus	life	0.203434
development	issue	0.213584
theater	history	0.132312
situation	isolation	0.458047
profit	warning	0.060407
media	trading	0.165705
chance	credibility	0.381045
precedent	information	0.164018
architecture	century	0.282174
population	development	0.283678
stock	live	-0.052652
peace	atmosphere	0.175223
morality	marriage	0.426377
minority	peace	0.247117
atmosphere	landscape	0.592079
report	gain	0.070988
music	project	0.143653
seven	series	0.299176
experience	music	0.384983
school	center	0.279832
five	month	0.210653
announcement	production	0.121117
morality	importance	0.43741
money	operation	0.209174
delay	news	0.072594
governor	interview	0.132421
practice	institution	0.390372
century	nation	0.38533
coast	forest	0.507645
shore	woodland	0.342283
drink	car	0.354671
president	medal	0.146056
prejudice	recognition	0.377313
viewer	serial	0.120315
peace	insurance	-0.056292
Mars	water	0.274464
media	gain	0.054008
precedent	cognition	0.070284
announcement	effort	0.396436
line	insurance	-0.030207
crane	implement	-0.103264
drink	mother	0.245147
opera	industry	0.216119
volunteer	motto	0.062487
listing	proximity	0.160248
precedent	collection	0.053707
cup	article	0.011822
sign	recess	0.084336
problem	airport	0.153014
reason	hypertension	0.15051
direction	combination	0.32837
Wednesday	news	0.310198
glass	magician	0.151189
cemetery	woodland	0.554975
possibility	girl	0.107145
cup	substance	0.212369
forest	graveyard	0.527292
stock	egg	0.286117
month	hotel	0.184888
energy	secretary	0.065988
precedent	group	0.007749
production	hike	0.284658
stock	phone	0.197398
holy	sex	0.164358
stock	CD	0.246393
drink	ear	0.251517
delay	racism	0.073426
stock	life	0.103191
stock	jaguar	0.062442
monk	slave	0.446173
lad	wizard	0.522263
sugar	approach	0.148304
rooster	voyage	0.168175
noon	string	-0.05454
chord	smile	0.408045
professor	cucumber	-0.062437
king	cabbage	0.245725
